% Cpu,Block Changes,Cursor/session,DB Cpu,DB Time,Date (DB Statistics),Date,Hard Parse (DB Statistics),Hard Parse,Instance Number (DB Statistics),Servers,JAVA Execs,Logical Reads,Number of Records,PLSQL Execs,Parse Time,PhysRead/Txn,PhysWrite/Txn,Redo 1,Redo,Repeat,SQL Execs,Sessions,User Calls
46.65,800.22,23.33,11912,25535,4/9/2018 12:00:00 AM,4/9/2018 12:00:00 AM,600,12,4,4,115,812.56,1,2136,823,2,179.03,217,1,24,24549,879,278.69
53.51,294.5,26.27,13488,25207,1/23/2018 12:00:00 PM,1/23/2018 12:00:00 PM,14,17,4,4,60,438.65,1,2735,60,4,286.82,5,2,24,23745,879,541.82
55.27,923.36,27.78,15018,27174,2/2/2018 10:00:00 AM,2/2/2018 10:00:00 AM,18,16,4,4,55,881.39,1,2920,66,7,274.78,541,2,24,25644,879,608.56
45.21,426.83,21.52,9751,21571,4/1/2018 8:00:00 PM,4/1/2018 8:00:00 PM,4,10,4,4,149,568.5,1,1470,57,2,170.72,74,1,24,20709,881,250.07
46.61,445.46,22.23,10761,23085,4/2/2018 12:00:00 AM,4/2/2018 12:00:00 AM,7,11,4,4,156,138.2,1,1646,64,3,175.2,209,1,24,22122,881,302.59
51.75,727.73,27.54,14396,27817,3/14/2018 7:00:00 AM,3/14/2018 7:00:00 AM,20,28,4,4,86,663.73,1,2877,69,4,276.77,921,1,24,26287,882,519.26
50.52,35.06,28.06,16022,31713,5/4/2018 1:00:00 PM,5/4/2018 1:00:00 PM,13,17,4,4,59,134.58,1,3011,64,5,298.74,339,2,24,30091,882,637.9
45.7,195.89,22.03,7228,15817,1/1/2018 4:00:00 AM,1/1/2018 4:00:00 AM,1,353.44,4,4,77,219.09,1,1268,31,210.47,2,360.63,920,24,15033,882,9
45.54,653.13,22.36,12189,26766,5/6/2018 10:00:00 PM,5/6/2018 10:00:00 PM,682,17,4,4,27,930.01,1,2640,813,2,180.02,364,1,24,25836,883,386.49
53.6,443.82,26.78,14504,27060,1/18/2018 11:00:00 AM,1/18/2018 11:00:00 AM,16,16,4,4,62,104.18,1,2923,67,5,303.02,170,2,24,25540,883,610.41
51.12,883.67,28.13,15140,29616,4/12/2018 11:00:00 AM,4/12/2018 11:00:00 AM,20,18,4,4,63,467.17,1,2757,73,4,257.5,121,2,24,28100,883,591.46
51.44,940.93,27.5,14128,27464,2/28/2018 11:00:00 AM,2/28/2018 11:00:00 AM,27,17,4,4,70,665.87,1,3003,79,4,300.63,188,2,24,25899,883,581.8
52.89,974.6,28.11,14885,28145,2/23/2018 9:00:00 AM,2/23/2018 9:00:00 AM,13,17,4,4,72,541.01,1,2818,63,4,267.12,0,2,24,26617,884,536.37
54.13,105.73,26.63,13788,25475,1/24/2018 11:00:00 AM,1/24/2018 11:00:00 AM,14,31,4,4,52,409.65,1,2880,61,4,269.83,994,1,24,24057,885,535.53
54.29,165.88,25.77,13911,25626,1/16/2018 11:00:00 AM,1/16/2018 11:00:00 AM,15,16,4,4,63,976.78,1,2754,66,4,279.85,66,2,24,24169,885,560.06
53.42,359.59,26.96,13446,25171,1/31/2018 11:00:00 AM,1/31/2018 11:00:00 AM,26,16,4,4,48,8.95,1,2808,72,5,287.14,84,2,24,23757,885,588.38
52.1,168,25.76,14560,27945,2/26/2018 1:00:00 PM,2/26/2018 1:00:00 PM,88,18,4,4,61,39.63,1,2909,138,5,291.67,198,2,24,26391,885,571.99
51.94,722.55,27.78,15041,28960,3/1/2018 7:00:00 AM,3/1/2018 7:00:00 AM,22,18,4,4,77,698.02,1,2933,75,4,284.75,18,2,24,27380,886,521.38
53.42,410.63,24.3,11710,21923,1/2/2018 6:00:00 AM,1/2/2018 6:00:00 AM,7,16,4,4,37,294.36,1,2318,44,4,254.99,554,1,24,20746,888,464.56
51.92,887.48,27.38,14721,28355,3/14/2018 8:00:00 AM,3/14/2018 8:00:00 AM,15,24,4,4,101,775.1,1,2899,69,5,271.06,243,2,24,26813,889,574.68
50.08,420.94,27.7,15604,31158,5/3/2018 10:00:00 AM,5/3/2018 10:00:00 AM,46,17,4,4,64,203.42,1,2872,100,5,288.07,282,2,24,29601,889,623.33
50.14,413.48,26.9,15752,31416,5/2/2018 12:00:00 PM,5/2/2018 12:00:00 PM,22,21,4,4,62,217.38,1,2903,75,5,289.15,203,2,24,29901,890,602.52
52.54,280.05,27.39,15235,28995,3/14/2018 9:00:00 AM,3/14/2018 9:00:00 AM,30,23,4,4,90,125.29,1,2965,81,5,275.17,144,2,24,27397,890,596.23
53.66,224.2,26.52,15113,28165,1/18/2018 9:00:00 AM,1/18/2018 9:00:00 AM,17,18,4,4,52,745.45,1,2880,66,4,270.71,30,2,24,26601,892,551.04
52.08,855.93,26.61,15130,29050,1/25/2018 10:00:00 AM,1/25/2018 10:00:00 AM,21,19,4,4,44,855.08,1,3026,69,4,282.74,178,2,24,27409,892,595.83
55.18,436.87,27.5,18021,32657,3/29/2018 10:00:00 AM,3/29/2018 10:00:00 AM,25,18,4,4,186,778.92,1,3303,101,16,294.21,303,4,24,31102,892,785.45
45.79,372.67,23.34,13097,28602,4/9/2018 1:00:00 AM,4/9/2018 1:00:00 AM,714,13,4,4,120,949,1,1960,1269,2,165.15,254,1,24,27458,893,278.8
51.6,422.76,27.62,13871,26882,3/1/2018 11:00:00 AM,3/1/2018 11:00:00 AM,16,16,4,4,75,786.5,1,2896,67,4,292.11,101,2,24,25448,893,570.85
54.82,22.11,26.73,14016,25567,1/19/2018 10:00:00 AM,1/19/2018 10:00:00 AM,24,17,4,4,48,870.58,1,2696,71,4,279.45,108,2,24,24082,893,575.55
53.04,850.79,27.61,15532,29282,3/29/2018 10:00:00 PM,3/29/2018 10:00:00 PM,10,16,4,4,190,832.82,1,2847,87,4,267.47,81,2,24,27847,895,543.71
50.08,957.23,27.78,15933,31817,3/8/2018 9:00:00 AM,3/8/2018 9:00:00 AM,46,22,4,4,154,776.27,1,3129,104,4,280.33,130,2,24,29995,895,575.18
50.41,22.95,27.66,16768,33262,4/20/2018 1:00:00 PM,4/20/2018 1:00:00 PM,14,17,4,4,81,632.09,1,3200,75,4,279.32,99,2,24,31728,897,566.61
51.05,442.51,25.23,15450,30266,4/23/2018 12:00:00 PM,4/23/2018 12:00:00 PM,131,16,4,4,61,239.21,1,2864,182,5,269.97,214,2,24,28766,897,589.14
38.7,55.71,26.15,14448,37335,1/24/2018 6:00:00 AM,1/24/2018 6:00:00 AM,12,17,4,4,40,466.45,1,2795,55,4,265.03,888,1,24,31212,898,495.59
17.16,453.22,27.54,16408,95620,3/8/2018 12:00:00 AM,3/8/2018 12:00:00 AM,15,17,4,4,145,973.71,1,3063,71,6,296.86,546,2,24,65663,898,863.36
47.66,755.9,26.48,15519,32560,3/6/2018 6:00:00 AM,3/6/2018 6:00:00 AM,18,18,4,4,55,899.87,1,2914,64,4,268.4,41,2,24,31019,898,569.79
16.99,572.62,27.1,17866,105166,5/2/2018 10:00:00 PM,5/2/2018 10:00:00 PM,16,17,4,4,66,778.61,1,3006,72,4,290.05,236,2,24,69636,899,557.79
49.54,939.26,27.62,15520,31326,3/8/2018 7:00:00 AM,3/8/2018 7:00:00 AM,22,19,4,4,238,917.45,1,3181,90,4,287.29,83,2,24,29504,899,562.86
18.25,490.28,27.74,17792,97467,5/24/2018 12:00:00 PM,5/24/2018 12:00:00 PM,16,17,4,4,62,887.5,1,3146,68,4,291.45,104,2,24,64641,900,595.92
51.31,315.68,27.35,15034,29300,3/1/2018 8:00:00 AM,3/1/2018 8:00:00 AM,11,18,4,4,65,718.08,1,2828,62,4,257.91,980,1,24,27715,901,536.82
20.15,9.3,26.3,16761,83180,5/8/2018 6:00:00 AM,5/8/2018 6:00:00 AM,35,16,4,4,64,995.12,1,2776,86,4,277.15,903,1,24,57922,901,555.22
50.97,80.15,27.48,14947,29324,5/4/2018 10:00:00 AM,5/4/2018 10:00:00 AM,14,15,4,4,56,823.85,1,2901,63,4,291.94,143,2,24,27797,901,560.34
50.03,429.19,27.65,15770,31525,2/9/2018 9:00:00 AM,2/9/2018 9:00:00 AM,18,17,4,4,1572,149.44,1,3175,92,5,278.67,101,2,24,29893,901,572.46
53.39,980.43,27.04,14485,27132,2/7/2018 8:00:00 AM,2/7/2018 8:00:00 AM,19,16,4,4,62,710.68,1,2829,66,7,288.09,442,2,24,25569,901,596.01
19.91,609.77,27.6,15238,76539,3/8/2018 11:00:00 AM,3/8/2018 11:00:00 AM,27,17,4,4,160,729.45,1,2973,101,4,293.44,171,2,24,54968,901,570.07
53.27,768.15,25.54,14539,27293,1/3/2018 2:00:00 PM,1/3/2018 2:00:00 PM,22,19,4,4,40,65.09,1,2917,64,5,288.22,157,2,24,25778,903,622.62
46.28,825.6,27.09,16034,34644,4/26/2018 10:00:00 AM,4/26/2018 10:00:00 AM,26,19,4,4,62,126.37,1,3056,82,5,280.71,194,2,24,33031,903,625.27
52.26,18.48,27.1,17022,32574,4/18/2018 7:00:00 AM,4/18/2018 7:00:00 AM,29,21,4,4,105,653.72,1,3074,96,5,286.85,234,2,24,30846,903,606.83
44.9,176.76,20.41,9675,21550,4/15/2018 7:00:00 PM,4/15/2018 7:00:00 PM,405,977.8,4,4,40,204.16,1,1477,607,798.78,1,787.75,963,24,20646,904,10
21.86,690.01,27.16,16620,76018,2/2/2018 2:00:00 PM,2/2/2018 2:00:00 PM,20,24,4,4,47,860.75,1,3573,66,4,319.25,208,2,24,51159,905,587.15
52.43,66.04,25.18,15804,30143,3/26/2018 12:00:00 PM,3/26/2018 12:00:00 PM,57,17,4,4,152,701.04,1,2879,125,5,288.12,345,2,24,28661,905,624.61
52.32,8.5,25.97,13850,26472,1/10/2018 11:00:00 AM,1/10/2018 11:00:00 AM,18,17,4,4,38,583.22,1,2757,61,4,268,955,1,24,25066,906,549.98
53.12,620.14,26.17,13539,25486,1/31/2018 6:00:00 AM,1/31/2018 6:00:00 AM,20,14,4,4,55,686.05,1,2732,67,5,291.07,968,1,24,24010,906,562.6
50.57,338.62,26.4,16446,32522,5/18/2018 8:00:00 AM,5/18/2018 8:00:00 AM,27,27,4,4,59,198.73,1,2993,79,5,267.36,28,2,24,30800,906,587.79
47.66,763.98,19.91,10158,21314,4/1/2018 5:00:00 PM,4/1/2018 5:00:00 PM,2,9,4,4,133,648.7,1,1562,53,2,179.1,91,1,24,20389,907,274.91
53.01,476.05,24.84,12615,23798,2/12/2018 12:00:00 PM,2/12/2018 12:00:00 PM,38,14,4,4,50,365.24,1,2604,80,4,268.96,885,1,24,22388,907,508.27
49.7,695.95,27.39,16179,32555,4/12/2018 12:00:00 PM,4/12/2018 12:00:00 PM,25,18,4,4,47,318.22,1,2955,72,5,286.64,264,2,24,31049,909,634.8
51.68,969.08,25.28,14423,27907,1/23/2018 6:00:00 AM,1/23/2018 6:00:00 AM,6,24,4,4,48,33.68,1,2848,51,5,274.82,853,1,24,26414,910,540.08
49.77,155.45,26.32,14161,28453,3/6/2018 12:00:00 PM,3/6/2018 12:00:00 PM,19,18,4,4,85,425.09,1,2766,69,4,290.97,49,2,24,26895,910,562.72
48.64,549.09,26.66,15654,32181,5/16/2018 5:00:00 AM,5/16/2018 5:00:00 AM,15,16,4,4,45,559.65,1,2686,62,5,266.58,54,2,24,30606,911,511.43
50.37,814.24,26.3,17909,35553,4/5/2018 7:00:00 AM,4/5/2018 7:00:00 AM,25,23,4,4,363,577.32,1,3308,133,6,312.66,513,2,24,33815,911,681.05
55.52,2.21,25.3,15106,27205,1/19/2018 2:00:00 PM,1/19/2018 2:00:00 PM,13,18,4,4,55,361.54,1,2986,62,5,293.57,240,2,24,25658,912,632.5
51.47,33.63,27.35,17047,33120,4/19/2018 9:00:00 AM,4/19/2018 9:00:00 AM,34,20,4,4,69,34.3,1,3026,92,5,249.35,175,2,24,31475,912,602.49
51.67,225.25,26.74,16546,32025,4/18/2018 6:00:00 AM,4/18/2018 6:00:00 AM,20,20,4,4,83,185.2,1,2916,77,5,283.71,97,2,24,30428,913,565.45
53.96,8.19,26.82,17763,32919,3/29/2018 8:00:00 AM,3/29/2018 8:00:00 AM,16,23,4,4,209,796.38,1,3210,100,18,288.49,705,4,24,31312,913,767
52.68,243.93,25.86,14360,27257,3/20/2018 7:00:00 AM,3/20/2018 7:00:00 AM,34,15,4,4,90,76.21,1,2829,83,5,272.67,989,1,24,25735,914,560.87
53.21,926.19,25.16,17115,32166,4/3/2018 7:00:00 AM,4/3/2018 7:00:00 AM,17,19,4,4,155,412.15,1,3218,95,5,281.83,200,2,24,30604,916,611.64
53.84,598.69,26.85,17200,31947,4/27/2018 9:00:00 AM,4/27/2018 9:00:00 AM,24,16,4,4,412,858.03,1,3102,216,4,268.85,295,2,24,30288,919,600.99
52.86,245.07,24.98,14535,27499,1/23/2018 7:00:00 AM,1/23/2018 7:00:00 AM,15,20,4,4,48,678.81,1,2805,60,4,276.99,937,1,24,25962,922,511.44
20.71,132.07,25.05,16125,77843,1/17/2018 12:00:00 AM,1/17/2018 12:00:00 AM,23,20,4,4,49,742.31,1,3024,73,4,272.81,871,1,24,51875,922,523.53
52.44,5.84,25.62,15176,28943,5/22/2018 6:00:00 AM,5/22/2018 6:00:00 AM,36,15,4,4,53,933.08,1,2772,84,4,276.23,884,1,24,27390,922,531.56
55.02,287.93,26.07,14767,26840,1/12/2018 2:00:00 PM,1/12/2018 2:00:00 PM,11,17,4,4,48,563.13,1,2904,56,6,277.73,500,2,24,25334,923,630.43
50.31,552.39,26.63,16297,32392,5/3/2018 9:00:00 AM,5/3/2018 9:00:00 AM,17,19,4,4,58,627.69,1,2865,69,4,282.22,166,2,24,30771,923,579.03
54.23,898.07,25.86,13842,25524,1/19/2018 8:00:00 AM,1/19/2018 8:00:00 AM,11,16,4,4,57,282.16,1,2626,58,5,263.53,91,2,24,24025,924,598.46
52.9,726.66,25.35,13102,24768,1/4/2018 10:00:00 AM,1/4/2018 10:00:00 AM,15,19,4,4,94,202.77,1,2768,67,5,309.12,28,2,24,23290,926,552.82
53.75,115.2,26.19,17844,33198,2/28/2018 7:00:00 AM,2/28/2018 7:00:00 AM,33,24,4,4,79,153.81,1,2858,85,5,280.16,261,2,24,31690,929,659.28
48.96,355.16,24.26,14048,28693,5/7/2018 11:00:00 AM,5/7/2018 11:00:00 AM,42,15,4,4,63,565.24,1,2651,88,4,267.86,952,1,24,27275,930,512.93
54.3,390.16,23.9,13715,25255,1/15/2018 3:00:00 PM,1/15/2018 3:00:00 PM,15,20,4,4,53,362.47,1,2699,59,5,284.14,192,2,24,23798,933,614.79
50.71,257.1,26.63,16836,33203,4/20/2018 7:00:00 AM,4/20/2018 7:00:00 AM,17,17,4,4,96,116.85,1,3048,80,5,276.35,167,2,24,31509,933,571.69
52.53,240.86,25.54,16408,31233,4/17/2018 6:00:00 AM,4/17/2018 6:00:00 AM,33,23,4,4,60,149.51,1,2868,84,5,266.5,80,2,24,29634,934,555.97
48.98,74.28,19.44,8059,16454,1/14/2018 6:00:00 PM,1/14/2018 6:00:00 PM,2,15,4,4,35,328.89,1,1405,23,2,189.81,19,1,24,15674,935,307.93
47.92,915.11,18.45,11847,24719,4/22/2018 4:00:00 PM,4/22/2018 4:00:00 PM,377,12,4,4,115,657.71,1,1861,681,2,228.88,268,1,24,23650,935,287.48
54.29,955.05,26.25,17737,32673,5/9/2018 7:00:00 AM,5/9/2018 7:00:00 AM,19,18,4,4,398,101.44,1,3273,208,5,287.83,130,2,24,30968,935,597.92
45.47,13.86,19.92,9987,21965,4/1/2018 6:00:00 PM,4/1/2018 6:00:00 PM,2,11,4,4,164,839.57,1,1481,58,2,181.16,193,1,24,21070,937,307.67
49.58,358.72,26.58,17989,36284,4/19/2018 6:00:00 AM,4/19/2018 6:00:00 AM,33,22,4,4,76,493.83,1,2950,86,5,269.93,326,2,24,34621,939,632.18
18.93,813.69,25.58,17740,93719,5/25/2018 1:00:00 PM,5/25/2018 1:00:00 PM,21,16,4,4,56,905.65,1,3212,73,4,298.34,112,2,24,63747,946,586.29
52.68,467.54,25.87,17947,34068,4/26/2018 7:00:00 AM,4/26/2018 7:00:00 AM,32,19,4,4,109,405.07,1,3192,100,5,287.52,197,2,24,31823,947,597.81
52.81,369.98,26.28,16624,31477,5/24/2018 7:00:00 AM,5/24/2018 7:00:00 AM,24,20,4,4,48,327.48,1,3091,75,5,282.7,71,2,24,29678,949,621.21
47.49,920.75,20.42,8148,17158,1/7/2018 10:00:00 PM,1/7/2018 10:00:00 PM,2,10,4,4,23,315.31,1,1431,20,2,163.2,62,1,24,16352,951,267.69
49.32,829.08,25.37,15918,32273,4/10/2018 12:00:00 PM,4/10/2018 12:00:00 PM,43,18,4,4,147,935.8,1,2897,115,5,272.43,271,2,24,30814,961,645.92
50.82,392.32,24.9,15110,29733,3/6/2018 8:00:00 AM,3/6/2018 8:00:00 AM,20,21,4,4,71,969.72,1,2942,67,4,263.06,95,2,24,28092,964,559.2
46.11,176.06,20.15,10098,21903,5/20/2018 8:00:00 PM,5/20/2018 8:00:00 PM,664,865.37,4,4,32,200.55,1,1509,838,799,1,598.32,952,24,20892,968,9
51.83,258.25,24.53,15796,30477,4/17/2018 11:00:00 AM,4/17/2018 11:00:00 AM,29,20,4,4,62,123.71,1,2867,80,5,265.71,202,2,24,28933,984,612.18
49.07,142,6,16623,33877,5/15/2018 12:00:00 PM,5/15/2018 12:00:00 PM,64,576.41,4,4,53,4,1,3036,115,287.35,724.66,2,24.03,25,32233,1,738.68
18.14,920.63,28.79,16049,88484,1/23/2018 11:00:00 PM,1/23/2018 11:00:00 PM,31,17,4,4,40,813.14,1,3086,77,4,274.21,56,2,25,56790,804,559
53.62,19.43,29.18,16042,29915,4/4/2018 10:00:00 PM,4/4/2018 10:00:00 PM,16,15,4,4,183,915.78,1,2953,98,4,278.13,67,2,25,28129,811,537.99
47.24,233.15,21.28,10763,22785,4/15/2018 5:00:00 PM,4/15/2018 5:00:00 PM,548,11,4,4,37,190.89,1,1616,693,2,178.91,46,1,25,21888,812,246.68
22.31,579.7,28.98,17933,80393,1/31/2018 11:00:00 PM,1/31/2018 11:00:00 PM,26,825.17,4,4,44,557.14,1,2916,72,16,321.98,429,4,25,53393,816,1
47.19,532.36,25.16,12283,26031,3/12/2018 1:00:00 AM,3/12/2018 1:00:00 AM,643,14,4,4,104,78.38,1,1920,1049,3,172.17,281,1,25,24799,817,295.54
20.78,607.05,29.43,14850,71471,3/14/2018 1:00:00 AM,3/14/2018 1:00:00 AM,15,17,4,4,82,646.72,1,2736,57,5,230.18,21,2,25,49343,817,476.97
19.54,345.13,31.05,16046,82116,3/9/2018 10:00:00 PM,3/9/2018 10:00:00 PM,18,18,4,4,102,12.76,1,3111,100,5,303.99,286,2,25,53656,817,585.54
49.85,120.86,27.06,16412,32925,4/30/2018 10:00:00 AM,4/30/2018 10:00:00 AM,667,17,4,4,389,751.15,1,2934,1165,4,266.76,196,2,25,31494,818,558.3
50.19,129.82,30.13,15749,31376,3/8/2018 10:00:00 AM,3/8/2018 10:00:00 AM,22,20,4,4,125,10.98,1,3095,79,5,290.92,486,2,25,29588,819,647.84
20.31,37.13,29.68,18249,89871,2/1/2018 11:00:00 PM,2/1/2018 11:00:00 PM,21,720.73,4,4,49,587.84,1,3172,69,15,283.42,7,4,25,60833,819,1
45.95,217,24.8,9915,21577,3/5/2018 12:00:00 AM,3/5/2018 12:00:00 AM,220,11,4,4,38,383.5,1,1686,258,2,186,146,1,25,20315,820,260.55
55.67,297.95,30.02,16583,29787,3/23/2018 10:00:00 AM,3/23/2018 10:00:00 AM,33,19,4,4,516,864.88,1,3534,261,5,305.84,405,2,25,28216,820,658.82
20.05,38.01,29.87,18047,89999,3/22/2018 10:00:00 PM,3/22/2018 10:00:00 PM,18,16,4,4,493,247.29,1,3536,248,5,323.14,302,2,25,60946,821,577.39
18.45,435.75,27.25,15292,82868,3/5/2018 12:00:00 PM,3/5/2018 12:00:00 PM,145,18,4,4,77,797.45,1,2757,208,4,295.49,79,2,25,53639,823,546.79
16.37,389.05,29.83,15652,95594,3/15/2018 10:00:00 PM,3/15/2018 10:00:00 PM,16,16,4,4,91,264.67,1,3081,67,4,299.06,25,2,25,61354,825,537.7
49.7,755.32,28.11,17073,34350,5/1/2018 2:00:00 PM,5/1/2018 2:00:00 PM,13,18,4,4,59,915.63,1,3066,69,4,290.65,190,2,25,32744,826,554.38
18.81,237.9,29.82,17846,94893,4/27/2018 9:00:00 PM,4/27/2018 9:00:00 PM,14,18,4,4,81,612.12,1,3058,73,4,293.33,79,2,25,60002,826,535.12
51.14,578.79,29.66,17943,35087,4/11/2018 11:00:00 PM,4/11/2018 11:00:00 PM,16,291.57,4,4,344,761.89,1,3059,108,9,326.36,890,2,25,33567,827,1
18.09,96.16,28.22,16228,89714,1/19/2018 9:00:00 PM,1/19/2018 9:00:00 PM,16,16,4,4,57,11.17,1,3076,69,5,305.24,313,2,25,61666,829,568.64
51.79,516.97,28.56,14945,28858,2/27/2018 11:00:00 AM,2/27/2018 11:00:00 AM,22,23,4,4,68,876.93,1,2988,73,10,289.33,329,3,25,27317,829,702.34
45.75,845.72,22.87,12539,27407,5/6/2018 7:00:00 PM,5/6/2018 7:00:00 PM,841,18,4,4,40,272.5,1,2665,1085,4,176.86,797,1,25,26429,830,433.28
51.23,435.06,29.84,15168,29607,2/23/2018 10:00:00 AM,2/23/2018 10:00:00 AM,18,19,4,4,68,929.25,1,2891,69,4,283.95,191,2,25,27979,830,587.02
52.77,98.49,28.19,14331,27160,3/20/2018 6:00:00 AM,3/20/2018 6:00:00 AM,22,16,4,4,79,492.01,1,2687,68,4,266.53,822,1,25,25705,831,512.95
51.02,580.42,29.06,16799,32927,4/6/2018 8:00:00 PM,4/6/2018 8:00:00 PM,17,18,4,4,161,429.51,1,3150,99,5,283.08,224,2,25,31256,831,602.51
51.17,166.54,28.01,16018,31303,2/12/2018 10:00:00 PM,2/12/2018 10:00:00 PM,42,19,4,4,48,753.4,1,3327,92,4,257.14,185,2,25,29540,831,584.02
10.83,137.72,28.9,19309,178262,5/18/2018 9:00:00 PM,5/18/2018 9:00:00 PM,9,24,4,4,71,156.26,1,3311,63,30,319.5,597,6,25,113468,831,863.4
12.09,568.51,27.84,18950,156735,5/7/2018 10:00:00 PM,5/7/2018 10:00:00 PM,28,17,4,4,139,618.26,1,3077,107,5,315.49,239,2,25,93882,833,612.4
12.72,868.94,27.84,17419,136914,5/21/2018 11:00:00 PM,5/21/2018 11:00:00 PM,13,15,4,4,54,396.56,1,2709,57,5,280.36,82,2,25,87436,834,539.41
15.42,817.74,29.93,15750,102139,5/11/2018 10:00:00 PM,5/11/2018 10:00:00 PM,20,13,4,4,67,381.8,1,2751,72,5,289.1,93,2,25,69567,834,594.41
52,23.77,28.8,17106,32894,4/25/2018 9:00:00 AM,4/25/2018 9:00:00 AM,23,21,4,4,73,640.91,1,3007,84,5,271.84,303,2,25,31207,834,618.39
50.93,268.03,29.16,16237,31883,5/23/2018 11:00:00 AM,5/23/2018 11:00:00 AM,24,16,4,4,56,853.65,1,2941,74,4,280.94,178,2,25,30221,834,603.02
19.88,245.54,28.59,17535,88186,4/24/2018 10:00:00 PM,4/24/2018 10:00:00 PM,32,23,4,4,83,777.07,1,3076,93,4,304.78,104,2,25,62170,834,555.19
17.94,489.47,29.95,17553,97836,5/11/2018 9:00:00 PM,5/11/2018 9:00:00 PM,14,17,4,4,90,770.63,1,3079,78,10,318.1,230,3,25,63667,834,676.56
52.37,110.27,28.84,17021,32502,4/6/2018 1:00:00 PM,4/6/2018 1:00:00 PM,13,16,4,4,146,387.21,1,3170,89,5,316.09,264,2,25,30899,835,614.89
52.33,891.44,27.1,14676,28045,1/16/2018 9:00:00 AM,1/16/2018 9:00:00 AM,16,21,4,4,75,959.62,1,2920,69,4,284.54,19,2,25,26505,835,563.18
54.95,903.51,28.28,14793,26920,3/20/2018 12:00:00 PM,3/20/2018 12:00:00 PM,31,17,4,4,83,655.31,1,3005,80,5,284.86,339,2,25,25365,835,677.88
56.53,528.58,29.53,17069,30195,3/23/2018 1:00:00 PM,3/23/2018 1:00:00 PM,21,18,4,4,498,931.16,1,3466,245,5,295.46,437,2,25,28575,836,661.15
17.73,233.73,29.22,15882,89589,3/1/2018 1:00:00 PM,3/1/2018 1:00:00 PM,40,15,4,4,69,312.73,1,2969,90,5,322.68,243,2,25,61656,836,606.28
17.56,616.87,29.22,17889,101856,5/3/2018 10:00:00 PM,5/3/2018 10:00:00 PM,16,18,4,4,64,990.39,1,2958,69,4,295.77,300,2,25,66584,837,573.68
53.95,116.85,29.53,17767,32931,3/30/2018 6:00:00 PM,3/30/2018 6:00:00 PM,17,16,4,4,361,187.27,1,3309,149,6,306.85,401,2,25,31256,837,616.75
51.31,6.51,27.89,15000,29233,2/12/2018 11:00:00 PM,2/12/2018 11:00:00 PM,53,19,4,4,42,378.66,1,3114,99,4,241.44,31,2,25,27558,837,524.28
19.73,65.37,29.56,19199,97293,4/20/2018 8:00:00 PM,4/20/2018 8:00:00 PM,14,17,4,4,69,769.27,1,3314,71,24,307.48,585,5,25,64715,839,746.16
51.98,36.47,28.85,13645,26251,2/28/2018 12:00:00 PM,2/28/2018 12:00:00 PM,16,16,4,4,71,759.31,1,2971,66,4,296.81,29,2,25,24668,840,562.19
52.28,514.11,28.1,16066,30731,4/4/2018 12:00:00 PM,4/4/2018 12:00:00 PM,16,16,4,4,163,562.4,1,2943,93,5,287.72,356,2,25,29185,840,640.42
54.8,162.63,28.2,14274,26049,1/11/2018 11:00:00 AM,1/11/2018 11:00:00 AM,16,15,4,4,47,561.85,1,2879,65,4,267.17,965,1,25,24545,841,550.57
49.23,463.01,24.43,11982,24339,2/26/2018 1:00:00 AM,2/26/2018 1:00:00 AM,483,13,4,4,50,426.96,1,1940,583,3,186.91,325,1,25,23127,841,340.14
53.51,354.78,28.05,17595,32885,1/10/2018 11:00:00 PM,1/10/2018 11:00:00 PM,14,629.37,4,4,39,93.67,1,3103,59,11,313.05,470,3,25,31257,842,1
52.98,868.01,28.49,16068,30330,3/28/2018 10:00:00 AM,3/28/2018 10:00:00 AM,21,20,4,4,214,526.31,1,3063,104,6,292.15,396,2,25,28831,843,673.98
44.63,478.62,28.74,14693,32925,2/28/2018 1:00:00 PM,2/28/2018 1:00:00 PM,26,16,4,4,67,340.27,1,2895,77,5,300.76,329,2,25,28655,843,612.68
30.64,819.17,24.2,10071,32866,2/12/2018 2:00:00 AM,2/12/2018 2:00:00 AM,314,12,4,4,49,908.43,1,1794,4248,3,217.14,478,1,25,31818,846,448.23
54.31,392.22,27.75,15966,29398,1/18/2018 2:00:00 PM,1/18/2018 2:00:00 PM,14,19,4,4,49,117.61,1,3166,63,6,300.28,517,2,25,27751,848,676.23
52.41,73.16,27.79,14998,28618,1/4/2018 10:00:00 PM,1/4/2018 10:00:00 PM,14,17,4,4,51,868.86,1,2849,61,4,284.44,96,2,25,27143,848,559.11
54.83,855.83,27.71,15474,28222,1/24/2018 2:00:00 PM,1/24/2018 2:00:00 PM,24,17,4,4,39,938.88,1,3116,72,4,293.22,332,2,25,26596,849,624.64
7.75,664.15,28.9,19698,254275,5/9/2018 10:00:00 PM,5/9/2018 10:00:00 PM,37,15,4,4,84,190.46,1,3107,94,5,313.11,64,2,25,150430,849,571.66
18.44,547.76,27.71,17474,94770,5/1/2018 9:00:00 PM,5/1/2018 9:00:00 PM,29,20,4,4,63,369.96,1,2887,89,4,281.88,126,2,25,61548,850,532.2
54.2,270.87,28.73,15473,28550,3/22/2018 11:00:00 AM,3/22/2018 11:00:00 AM,27,23,4,4,134,138.82,1,3158,93,5,291.13,292,2,25,26879,851,620.47
